frame,root_pos_x,root_pos_y,root_pos_z,root_rot_x,root_rot_y,root_rot_z,root_rot_w,l_hip_pitch_angle,l_hip_roll_angle,l_thigh_angle,l_calf_angle,l_ankle_pitch_angle,l_ankle_roll_angle,r_hip_pitch_angle,r_hip_roll_angle,r_thigh_angle,r_calf_angle,r_ankle_pitch_angle,r_ankle_roll_angle,l_shoulder_pitch_angle,l_shoulder_roll_angle,l_upper_arm_angle,l_elbow_angle,l_wrist_angle,r_shoulder_pitch_angle,r_shoulder_roll_angle,r_upper_arm_angle,r_elbow_angle,r_wrist_angle
4443,-1.1476118654925775,0.33201007439282904,0.37829148802597085,0.030540425474945565,0.02375433416412822,0.6898461667783291,-0.7229213513249368,0.18403788890528985,-0.07849834584835093,-0.20428580972086316,0.04882290345664907,-0.1997561520180108,0.0,0.21605894547197463,0.06851450011485907,0.11541889303116089,4.7043974384377305e-05,-0.20902926967403232,0.0,0.12806778866575994,-5.729699157395827e-19,0.03254322880716643,-0.14299132970597117,-0.12061399090145025,0.13198984618033174,-7.616811429286287e-19,-0.030837304182758048,-0.23463848642040952,0.09917591166898576
4444,-1.1476152930341086,0.3319586467696342,0.37828521692647027,0.03049289424288026,0.02388088571198406,0.6897398291989881,-0.7230206461193575,0.18438486544225255,-0.07867838202971081,-0.20465036754495564,0.04862126404379713,-0.19971612132612165,0.0,0.2164440830827285,0.0682861400053173,0.11512395247227224,4.22923192478084e-05,-0.20925805157589955,0.0,0.1284271467367649,-5.776285969494813e-19,0.03365370856692478,-0.14354806784049498,-0.12067296106854958,0.13253621577709407,-1.64522915114347e-19,-0.03276794124269713,-0.2363768196381277,0.09974780983323302
4445,-1.147619484304536,0.3319069089919525,0.37827882253420947,0.030436364023287345,0.024008575535634694,0.689634496945052,-0.7231192686335606,0.1847224590896845,-0.07887409325545897,-0.20501645434209545,0.048416254361625576,-0.19967539259014178,0.0,0.2168180693558143,0.06804575532588572,0.11482726185301645,3.746622795791751e-05,-0.20948801180753993,0.0,0.12880091804611152,2.9845155231692754e-18,0.03485865240787958,-0.14416410128900312,-0.12075246466672686,0.13308612376221088,-4.753840067566752e-19,-0.03475534883377437,-0.2381579146839134,0.1003059427747189
4446,-1.147624683260105,0.33185447288628545,0.3782722295494131,0.030369091557825616,0.024138570811241697,0.6895303868869204,-0.7232170443488705,0.1850483691497056,-0.0790896134252185,-0.20538305211896865,0.0482137555113002,-0.1996375220896755,0.0,0.21718126730333764,0.0677899069015804,0.11453003948609958,3.281376520192117e-05,-0.20971944941002155,0.0,0.12918264093964602,-7.454396583963032e-20,0.036127264852056036,-0.14481303701610215,-0.12084510907291911,0.1336264008539291,-5.729810739367791e-05,-0.03674610947342499,-0.2399290662289043,0.10083092728521958
4447,-1.147632542694337,0.33180081393222904,0.3782654130633492,0.030273408851873927,0.024287523523645483,0.6894290923546639,-0.723312631945965,0.18536298965026854,-0.07937324213378986,-0.20575056475871714,0.04801461320942866,-0.19960315757112007,0.0,0.21753531652887717,0.06747040309554422,0.11423082428960153,2.8581859061284202e-05,-0.20995359337197617,0.0,0.12956449257941635,7.545258548541649e-18,0.03742630531537674,-0.14546541096615737,-0.1209383688864942,0.13413690602978445,-0.0005101026260335712,-0.03867203772003905,-0.24162324537338314,0.10126286320821809
4448,-1.1476406617488748,0.33174583235938776,0.3782582325948133,0.030177219282896704,0.024428058826720864,0.6893283301214136,-0.72340794761347,0.185659611270353,-0.07964733420719261,-0.2061152438424778,0.047832966469589025,-0.19958064787637936,0.0,0.21787820771919053,0.06716630943156875,0.11393600214630753,2.5014641050971056e-05,-0.21018892513370918,0.0,0.12993884745953022,-1.016126965831192e-18,0.038726839100541574,-0.14609503769573723,-0.12103077988081934,0.13461165009471032,-0.0008985134979894234,-0.04050108757265508,-0.24320498645453437,0.10164870338113148
4449,-1.147648904853953,0.33168920100533095,0.3782506128169206,0.030082953348074103,0.02455743968806554,0.6892279146987677,-0.72350316493697,0.185934715356159,-0.07990479704933501,-0.20647573040101094,0.04767698027807347,-0.19957466302406124,0.0,0.2182099573945148,0.06688556377425206,0.11364739208760653,2.2363371426547683e-05,-0.2104255305368981,0.0,0.13029690746269673,-1.2104680876668505e-18,0.03999674710495657,-0.1466726211460635,-0.12111430325707619,0.13503846550497917,-0.0012081663112416437,-0.042183936300142076,-0.24462412058479657,0.10198041695157781
4450,-1.1476571309979757,0.33163057760025155,0.3782424759365557,0.0299930363608369,0.024672884011594835,0.6891276923860395,-0.7235984315565503,0.18618529808957746,-0.08013842609924704,-0.20683071031137767,0.04755374264123418,-0.1995894905576281,0.0,0.21853063862939304,0.06663620847057536,0.11336693984292973,2.0876657825461605e-05,-0.21066343921354677,0.0,0.13062887573289406,2.0676552973256986e-18,0.04120323640485023,-0.14716749292877018,-0.12117977687339906,0.13540361914759844,-0.001425237185605666,-0.043668766593533095,-0.24582815732251975,0.10224640720916481
4451,-1.1476652071604314,0.3315696459697792,0.3782337504529879,0.029909900260914512,0.024771640881548693,0.6890274984375853,-0.7236939063383504,0.1864084435231754,-0.08034108709535073,-0.20717879111126958,0.04747035397317688,-0.19962926658402746,0.0,0.21884022305558892,0.06642611627379078,0.11309652800117254,2.0803371609548753e-05,-0.21090268704323983,0.0,0.13092429952209494,2.3381235052958374e-18,0.04231300767050228,-0.1475480986117372,-0.12121760940966696,0.13569317089818908,-0.001535996404670286,-0.04490361300484085,-0.2467642795182286,0.10243482722655746
4452,-1.1476730012437961,0.3315060829598129,0.3782243558318177,0.029835907763039002,0.02485095194339607,0.6889271905051518,-0.7237897311914145,0.18660106447351466,-0.08050559705145684,-0.2075185663026068,0.04743382764966949,-0.1996981452573846,0.0,0.2191386402009371,0.06626324003694757,0.11283812486734769,2.2392832352848956e-05,-0.21114325485030358,0.0,0.1311722044460587,1.9758051621078104e-18,0.04329255320859906,-0.1477822066871414,-0.12121804480019634,0.13589328019704666,-0.0015267653551306582,-0.045836802893065576,-0.24737992766339278,0.10253403935236517
4453,-1.147680371504248,0.33143980411705654,0.3782142853128912,0.029768428751441263,0.024913423174571223,0.6888274997837175,-0.723885237822341,0.18676688899315452,-0.08064104379445101,-0.20785179694669906,0.04743783548889214,-0.19979437277972115,0.0,0.219425994839071,0.06613861998309824,0.11259177088578892,2.6020383057066615e-05,-0.21138627976548927,0.0,0.13137703739059592,-1.9613627954077877e-18,0.044213515089791836,-0.1478573350611674,-0.12116522941457564,0.1359960571787655,-0.0013761288565525924,-0.04649378355326518,-0.24761592747088768,0.10250009854168639
4454,-1.1476873691881204,0.3313711235015865,0.37820361818902604,0.02970297883816539,0.024963535815806372,0.6887291703197941,-0.7239797544671535,0.18691111731323798,-0.08076104693637401,-0.20818078226779874,0.04747040439539377,-0.19991211234449532,0.0,0.2197017557016292,0.06603785194091774,0.11235567235741625,3.16523876701505e-05,-0.21163228480889484,0.0,0.13155099754061725,4.41361892386489e-18,0.045157193641345,-0.1477976741944179,-0.12105885139477887,0.1360071802913386,-0.0010864090477486227,-0.046943553831997296,-0.24748690334288437,0.10231284895698337
4455,-1.1476941581602385,0.33130035968236815,0.3781924143713716,0.029639450021091467,0.02500160484744677,0.6886319232507169,-0.7240735439425456,0.1870335169138154,-0.08086522938764294,-0.2085053290027471,0.047530195992211775,-0.20004938798144778,0.0,0.21996552020513246,0.0659607440327155,0.11212864539690075,3.892854118385037e-05,-0.21188043392039246,0.0,0.13169511032408115,-2.1424160878833944e-18,0.04610463208314701,-0.14762612153173715,-0.12091271603643415,0.1359366337167936,-0.00067890030057462,-0.047203198598584205,-0.24705490004299932,0.1020010163131033
4456,-1.1477009024553262,0.3312278210658341,0.3781807371445773,0.02957759225743776,0.025027797017163664,0.6885354292334916,-0.724166926960194,0.18713291181597594,-0.08095342337480803,-0.20882538106468113,0.04761677521706396,-0.2002044958873735,0.0,0.22021648394342172,0.06590713871013917,0.11190939061162646,4.7488827833253706e-05,-0.21212981493274452,0.0,0.13180879680463645,7.627422088593811e-20,0.04703523450838121,-0.1473639320142149,-0.12073849840230504,0.13579532588565454,-0.00017462583257577888,-0.04729149940494047,-0.24638375094642345,0.10159537216394471
4457,-1.1477098378199848,0.3311535955474496,0.3781686877341795,0.029494021255811985,0.025064626158574892,0.6884413577315851,-0.7242584926601713,0.18721205851518458,-0.08108916081915121,-0.20914307687142383,0.047722764102769155,-0.20037182259050745,0.0,0.22045591328065314,0.0658123803979649,0.11169256933487932,5.697090798736514e-05,-0.2123810197708896,0.0,0.1318905110667003,2.9610103588829685e-18,0.04792583273329967,-0.14702914070370138,-0.12054162882247395,0.13558460356854835,-5.4570572374584494e-11,-0.04720752666203379,-0.24551646418610729,0.10107006559679953
4458,-1.1477202199656604,0.33107809674863303,0.37815631209821987,0.02939847274287212,0.02510250237831619,0.6883485280225604,-0.724349292913237,0.18726829834833722,-0.08124444961171963,-0.20945738683770398,0.04784992424772374,-0.2005509866301606,0.0,0.22068190394384077,0.0657042765361028,0.11147859547349234,6.700762214529384e-05,-0.21263251030363564,0.0,0.13193989701167327,-9.269238085734734e-19,0.04875681897945744,-0.14664433546412023,-0.12033600880045953,0.13531850337106852,-1.6626462661213865e-17,-0.04697630076660382,-0.24452454296368725,0.10047730880405707
4459,-1.1477312252393457,0.33100173226060087,0.37814364717492005,0.02930175203671595,0.02513082621249251,0.6882556216102156,-0.72444050702828,0.18729819818426702,-0.0813884080611061,-0.20976725520135353,0.048001680389879106,-0.20074248026770247,0.0,0.2208925660072524,0.06561366480154421,0.1112680503978497,7.724123866131578e-05,-0.21288275256872594,0.0,0.1319573351349855,3.564627212920064e-18,0.04950911461086237,-0.14623322445336417,-0.12013648831708808,0.13501363794839674,1.1635585717313917e-18,-0.0466261820577815,-0.24348318289013757,0.09987586839613577
4460,-1.1477428979164366,0.330924802808583,0.37813074772720334,0.029204804743686634,0.025148582344133794,0.688162212484697,-0.724532537222539,0.18730014971790693,-0.08151751717520594,-0.21007257059198473,0.04817858285916036,-0.20094522200244613,0.0,0.22108706434124648,0.06554375948212174,0.11105983032028385,8.730964460434997e-05,-0.21313089761852666,0.0,0.13194329528377427,9.683884391460749e-18,0.050162427800862004,-0.14581857783162555,-0.11995510562719576,0.13468243732116755,-6.442744355053022e-20,-0.046176658763911395,-0.24245833161159192,0.0992992955139831
4461,-1.1477552949564438,0.3308476201589533,0.3781176703979728,0.029108590568308383,0.025154787908856998,0.6880678534559002,-0.7246258038746458,0.18727270873196464,-0.08162820778034728,-0.2103730552464196,0.048380780992603165,-0.20115792824589407,0.0,0.22126450527157002,0.06549779610000898,0.11085281794062328,9.685011886197744e-05,-0.21337603616832246,0.0,0.13189837108780944,1.794037185582958e-18,0.05069640454444924,-0.1454233582264506,-0.1198035101925406,0.134336333307943,2.235637585159319e-19,-0.045645133939343295,-0.24151435024398918,0.09877848622352448
4462,-1.1477684648329058,0.33077047200386356,0.3781044691620735,0.029014074915749553,0.025148400686475742,0.687972152122019,-0.7247206767467675,0.18721444802994394,-0.08171681714504535,-0.21066846227628425,0.048608452674004814,-0.20137939924850162,0.0,0.22142400746013868,0.06547905908834464,0.11064610623767644,0.00010549766188092677,-0.21361726859000352,0.0,0.13182341078849666,-6.216974712638564e-19,0.051090568226335994,-0.14507088966545895,-0.11969304446922503,0.13398635089281752,9.875477722699083e-19,-0.04504807026671567,-0.2407148631849984,0.09834310913065397
4463,-1.1477824523966231,0.33069365475018764,0.3780912021742149,0.028922281635665757,0.02512832502105323,0.6878747225778717,-0.7248175183762045,0.18712397281448037,-0.08177958702739235,-0.21095846655208947,0.04886180066777404,-0.20160844446919945,0.0,0.22156468500954754,0.06549090656454229,0.11043873722995667,0.0001128867227595024,-0.21385371634648365,0.0,0.1317194851882793,-2.7987177294952176e-18,0.051324269675221995,-0.14478471282521918,-0.11963480276867011,0.13364295916906885,-2.0126296920150227e-19,-0.04440119650473153,-0.24012270500884655,0.09802194024975296
4464,-1.1477973030373874,0.3306174592673322,0.37807792568883525,0.0288342202496622,0.025093530881528485,0.6877751665739698,-0.7249167005212666,0.1869998476062121,-0.08181286053224322,-0.2112427193327635,0.04914106194178475,-0.20184394411369094,0.0,0.22168568164827013,0.06553668650387107,0.11022981406255464,0.00011865123527116887,-0.21408449651547995,0.0,0.13158788365410637,2.7185372515640744e-18,0.051376845560615225,-0.1445885803112535,-0.11963961696341804,0.13331624678214804,-4.498539043308386e-20,-0.04371966707676226,-0.23980010937102722,0.0978431236953585
4465,-1.1478132163035222,0.33054113500555926,0.37806442160741904,0.028748097423198858,0.025039210521867934,0.687671497366072,-0.7250203421568888,0.186823985345854,-0.08181294258148032,-0.21152524503128045,0.04946476481641885,-0.20209604597479608,0.0,0.2217793178352428,0.0656237651477018,0.11001659954624057,0.0001233704544214469,-0.21431130549168603,0.0,0.13140540553984978,-1.2742437128946889e-18,0.051165461951037494,-0.14445754578971118,-0.11971681643915372,0.1329797525716788,3.0293339265162e-19,-0.04292096837154938,-0.2397087758208949,0.09778948072202222
4466,-1.1478302590079832,0.33046397321007603,0.3780505114784969,0.028661029216921804,0.02496273867207765,0.6875629113551429,-0.7251294022524921,0.18658257554170532,-0.0817818355097015,-0.2118088544124917,0.049846826561334975,-0.2023731084402956,0.0,0.22183892573648184,0.06575326447807851,0.10979835068878714,0.0001278380295810901,-0.21453554270940556,0.0,0.1311532513216512,-1.924129741675551e-18,0.05065859450728431,-0.1443489819314636,-0.11985805760543644,0.1326022525224414,3.9525998390233874e-19,-0.041933327412859656,-0.23975462202846606,0.09781540209414824
4467,-1.1478482809154418,0.33038628904444284,0.3780362901708279,0.028572856648355783,0.02486666976819725,0.687450793494167,-0.7252424747088608,0.18628319030802137,-0.0817240164627337,-0.21209120779768087,0.050279028527862264,-0.20267079321805112,0.0,0.22186692148890982,0.0659193243750588,0.109577284173266,0.00013199051202610014,-0.21475626737272568,0.0,0.13084224223587101,-5.470577282490501e-18,0.049913582756961464,-0.1442622622878209,-0.12004928056152797,0.13218865932076193,1.453627651496587e-18,-0.04078860167467131,-0.23991691451619185,0.0979077449904958
4468,-1.1478671291738058,0.33030822690699907,0.3780218196649854,0.02848433018386842,0.024754682413934113,0.6873364471781465,-0.7253581577490426,0.1859385250674809,-0.08164368761135168,-0.21237042931087163,0.05075032719124969,-0.20298437473685801,0.0,0.22186956562820453,0.06611587685361316,0.10935563930375486,0.00013573763435451892,-0.214973513973326,0.0,0.13048888841773368,3.5244626310969395e-18,0.04898953842180524,-0.14420005472298789,-0.12027931775887998,0.13175068760395253,-1.1401989912328942e-18,-0.039522382902415776,-0.24017988996147835,0.09805855132578913
4469,-1.1478866622665764,0.33022991011990743,0.3780071584530558,0.028396342048596056,0.024630606671559776,0.6872211746624225,-0.7254750430365272,0.18556210740699491,-0.0815449564540267,-0.2126446229867237,0.051249265538593484,-0.20330897349824098,0.0,0.2218537618713881,0.0663367432923896,0.10913554810714281,0.00013898044681559182,-0.21518748372340019,0.0,0.13011017059846433,8.075358898457482e-18,0.04794561366129338,-0.14416496643523158,-0.12053721479955631,0.13130079676334724,4.566698725782755e-19,-0.038170618019012524,-0.2405278286678116,0.0982603767951149
4470,-1.147906734526806,0.33015145713047267,0.3779923683103559,0.028309857028098687,0.02449835491540631,0.68710628355015,-0.7255917155724626,0.18516772599689127,-0.08143191809399006,-0.21291192993158894,0.051764222648259355,-0.20363970794058134,0.0,0.22182658389382726,0.06657577016832132,0.10891918659763032,0.00014161868468254768,-0.21539843254536906,0.0,0.12972254798901972,-2.2026182928650038e-18,0.046840881330978884,-0.1441587852237676,-0.1208119099539528,0.1308511826335746,-8.310319654850746e-19,-0.03676924415672639,-0.2409446526417418,0.09850597467425255
4471,-1.1479272086143644,0.33007299503688103,0.37797750402885205,0.028225818966546964,0.024361865837898143,0.6869930571011397,-0.72570678798768,0.18476925414198223,-0.08130867542579419,-0.2131705059591798,0.052283552702523065,-0.2039716707512549,0.0,0.221795226848695,0.06682683818989017,0.10870864793789155,0.000143552985230176,-0.21560659652790176,0.0,0.12934168287993972,2.005653147331174e-18,0.045734246811151305,-0.1441824165449762,-0.1210922272813644,0.1304137146000185,-1.6653594185305604e-18,-0.03535432554682197,-0.24141371422104105,0.09878820302154243
4472,-1.147947941094388,0.3299946501512433,0.37796263510078926,0.028145190759950475,0.02422505968712557,0.6868827950564312,-0.7258188620969473,0.18438055772457493,-0.08117937173364076,-0.21341848935047594,0.05279545830688111,-0.20429986956832508,0.0,0.2217668448885497,0.06708371022749353,0.1085060494815567,0.00014468381124166678,-0.21581223773433192,0.0,0.12898245204296477,-3.176123847056212e-18,0.04468449396028739,-0.14423575981786543,-0.12136699394711514,0.12999995408993226,-7.42093506023373e-19,-0.033961952932146294,-0.24191798116980892,0.09910002850145333
4473,-1.1479687926215763,0.329916544853582,0.37794782090067325,0.028068916796513306,0.024091913995444202,0.686776787181828,-0.7259265528812914,0.1840156526079878,-0.081048079347969,-0.21365406042986448,0.05328817859684144,-0.20461931786565699,0.0,0.22174865509435607,0.06734018267510514,0.10831354053483254,0.00014491239945260302,-0.2160156029699489,0.0,0.12865888956201355,1.0098947079227607e-17,0.04375037743514468,-0.1443177889450665,-0.12162497593647116,0.12962102772907794,-2.13207457246768e-18,-0.03262830232149038,-0.24243986165494358,0.09943446896576896
4474,-1.1479896244573686,0.3298388134084005,0.3779331305165312,0.027997935795022223,0.023966392666114954,0.6866763444277709,-0.7260284606109504,0.18368846840460115,-0.08091899015660815,-0.213875332084978,0.053749813793569086,-0.20492494774174458,0.0,0.22174782412621877,0.06759002924210314,0.10813317293284286,0.00014413946067374714,-0.21621691531848197,0.0,0.12838437517929654,6.588180801315744e-18,0.042990501744856205,-0.14442667529691908,-0.12185491336984891,0.12928789962397333,-1.06650712482177e-18,-0.03138953987792114,-0.24296146519080938,0.09978466936190106
4475,-1.1480103090749054,0.32976159258692767,0.3779186309005523,0.027933189065597636,0.023852480138129392,0.6865827297935143,-0.7261232342303708,0.18341303410044976,-0.08079616318532047,-0.21408054151514694,0.05416844741967238,-0.20521168001473844,0.0,0.2217716003615896,0.06782699300472922,0.10796698346708128,0.00014226868477210369,-0.2164164410234848,0.0,0.12817171525895676,3.646250087044347e-18,0.04246359730990562,-0.1445600163917014,-0.12204563567638421,0.12901121786439762,2.585475427265146e-18,-0.030281951112180037,-0.24346459844646393,0.10014375099293382
4476,-1.1480307072851683,0.3296850067842104,0.37790439034835444,0.027875590750351332,0.023754134480739104,0.6864972681806978,-0.7262094693102187,0.18320337073308923,-0.0806837724696197,-0.21426778664002905,0.054532083005330065,-0.20547444474051121,0.0,0.221827153002261,0.06804484776103915,0.10781709607488292,0.00013920178170649146,-0.21661439744954558,0.0,0.12803356093982293,2.4854443723915316e-18,0.04222835148702624,-0.14471514927113818,-0.12218596161276173,0.12880161263801634,-9.415697651017608e-19,-0.029341756856621326,-0.24393090249553942,0.10050491397292227
4477,-1.1480509778196604,0.32960935783596995,0.37789028463501495,0.027827277617575204,0.0236661914118688,0.6864189859998558,-0.7262881863718986,0.18304620706712305,-0.08057099895533783,-0.21443429552146892,0.05485490111745736,-0.20571508215620962,0.0,0.22190877538291115,0.06825645492704863,0.10768247108432669,0.00013463462066036448,-0.21680796333171046,0.0,0.1279763020838892,-6.092034767979141e-18,0.04236689694078506,-0.14489972325203507,-0.12229451817222475,0.12866408027381138,9.519856233750285e-20,-0.028583023025884283,-0.24436446239018492,0.10084584435944298
4478,-1.148071369434869,0.32953468167412997,0.37787616033416244,0.027788760211453527,0.023581135074592467,0.6863459227737779,-0.726361472798714,0.18291811725870338,-0.08044645374113182,-0.21458011168278124,0.055159423951696804,-0.20594076049797905,0.0,0.22200548627055422,0.06847689691574556,0.10756038170977844,0.0001284818565341168,-0.2169950614855214,0.0,0.12798995587368361,1.054792748083159e-17,0.04286949881930149,-0.1451208434231248,-0.1223984983105585,0.1285900495595436,-9.936622913579002e-19,-0.027974831092501564,-0.24478688565873302,0.1011595771051604
4479,-1.1480918794541697,0.32946075103475325,0.3778620471586081,0.027758326370170786,0.023499325924057415,0.686277805635644,-0.7264296459328794,0.18281730215575007,-0.08031344090671018,-0.2147078788244805,0.05544610826060076,-0.20615396836529665,0.0,0.22211592313159428,0.06870307811979616,0.10745009619364176,0.0001209762933420018,-0.21717705113212002,0.0,0.12806087962258164,-5.587203131415578e-18,0.043655030045452035,-0.14537350643155675,-0.12249658958095898,0.12856885803207724,3.895425115083722e-19,-0.027486220454775067,-0.2452059356100192,0.1014625337331039
4480,-1.1481125184007357,0.3293872892450245,0.3778479705671249,0.027734478838158945,0.02342136391160157,0.6862142961063745,-0.7264930682500214,0.18274383750380366,-0.08017499988216564,-0.21482038332796233,0.05571317966759486,-0.20635626790388129,0.0,0.2222396375116883,0.06893190243832621,0.10735073781730751,0.00011233033668628118,-0.2173555779648235,0.0,0.12817586001266584,4.209209359613236e-18,0.04464025963950164,-0.14565221748877633,-0.12258451705545179,0.12859073743394542,1.426734355421263e-18,-0.027086903193684127,-0.24562952376807778,0.10177200265290032
4481,-1.1481332881573194,0.3293140082144913,0.3778339494575071,0.027715715283283253,0.023347893309927738,0.6861550650512148,-0.7265520915315627,0.18269807623797552,-0.0800341760272798,-0.21492047920141327,0.05595870445722456,-0.20654919879062808,0.0,0.2223763794634601,0.06916018031168455,0.10726153789449533,0.00010275546876046941,-0.21753234580071013,0.0,0.12832244157021358,-3.2320280215749956e-18,0.04574206691924791,-0.14595247446380835,-0.12265795473447781,0.12864606590779296,1.282738754388032e-18,-0.026746779684289977,-0.24606569904482972,0.10210538636991602
4482,-1.148154186138388,0.3292406147573901,0.3778200047504247,0.02770053234655794,0.023279542939308565,0.6860997928891949,-0.7266070585850781,0.18268037042381202,-0.0798940152930844,-0.21501098959066287,0.056180686408639526,-0.2067343120326142,0.0,0.22252584965841885,0.0693847466406249,0.10718166654199603,9.246366697461907e-05,-0.21770906568780465,0.0,0.12848905011328898,4.033079446143545e-18,0.04687754294028953,-0.1462706882026385,-0.12271283028663882,0.12872532628139044,-9.19546908473149e-19,-0.02643581578984895,-0.246522617510803,0.1024802353970199
4483,-1.148175216282623,0.3291668130098775,0.3778061605724124,0.02768744693687192,0.0232169323076921,0.6860481601829872,-0.7266583112067716,0.18269103578762416,-0.07975758896392016,-0.21509472877422003,0.05637714334684893,-0.20691316904216467,0.0,0.22268776337833868,0.06960244511169868,0.10711026850036637,8.166577276630697e-05,-0.21788747117379137,0.0,0.12866480292438914,2.234352043089835e-18,0.04796403894997563,-0.14660437942006901,-0.12274522991617619,0.12881890450889286,1.5995290766611403e-18,-0.026124047809535762,-0.24700844652929047,0.10291424440662553
4484,-1.1481963818340202,0.3290922912766202,0.37779243380127,0.02767495706139745,0.023160708893559652,0.6859998517176622,-0.7267061866796953,0.18273052285869498,-0.07962793030317473,-0.21517451746355887,0.05654612525782024,-0.20708736471865175,0.0,0.22286186474404196,0.06981007784364857,0.10704661805901787,7.057119880922815e-05,-0.2180693175432744,0.0,0.1288394484449651,-2.986070829516028e-18,0.04891911989326882,-0.14695169308344258,-0.12275150558828615,0.12891719166428692,1.0832624953096442e-18,-0.025781580327907807,-0.2475313217692335,0.10342526331266408
4485,-1.1482176915004523,0.3290167476007926,0.37777884028077574,0.02766155510689884,0.023111512208400388,0.6859545631517994,-0.7267510121518467,0.18279917672383197,-0.07950809009852078,-0.21525313180842764,0.0566856510517879,-0.20725849751017866,0.0,0.22304792279868557,0.07000451319008114,0.1069899314997303,5.9393296717307224e-05,-0.21825632852876684,0.0,0.12900295322653565,7.183883191251932e-18,0.04966050730649056,-0.1473110224067022,-0.12272819701754041,0.12901050031126965,-5.938627402538705e-19,-0.025378696479858597,-0.24809925829643825,0.10403133938579096
4486,-1.1482391437187436,0.3289398878631706,0.37776540457745145,0.027645738716757875,0.023069972020106355,0.6859119828416361,-0.7267931214011673,0.18289734317318618,-0.0794012055346652,-0.2153333796786402,0.05679375355202326,-0.20742810386213384,0.0,0.22324561118928093,0.07018250873527937,0.10693938799843306,4.834015924762216e-05,-0.21845021793600683,0.0,0.1291451584408288,2.5334605525890098e-18,0.05010610959247679,-0.14768059605945255,-0.12267209361083331,0.12908892294730176,9.807715086918739e-19,-0.024885762206051276,-0.24872006315473974,0.10475077936735273
4487,-1.1482607451489417,0.32886143859408307,0.37775214412284325,0.027626051138276122,0.023036795996794163,0.6858717987000693,-0.726832843972147,0.1830254490885609,-0.0793103412884145,-0.21541805230788746,0.056868493535371274,-0.20759769868265118,0.0,0.22345475761604255,0.07034088546637525,0.10689424426725953,3.76247157045902e-05,-0.2186526626054701,0.0,0.129255123921536,6.872942690270799e-18,0.05017390945981206,-0.14805759929306941,-0.12258009081059829,0.12914215681492278,1.2372107334731133e-18,-0.024273327702361555,-0.24940109243756856,0.10560214624387791
4488,-1.1482824944622436,0.32878113645727863,0.3777390804492007,0.027600985148770584,0.02301265094343822,0.6858336994718855,-0.7268705112907528,0.18318380416373223,-0.07923864776799622,-0.2155099515896618,0.05690791335790505,-0.2077687230527165,0.0,0.22367503836382613,0.07047639738246446,0.10685360830494472,2.745673934160674e-05,-0.21886526100088455,0.0,0.12932063722512294,7.012557542779949e-18,0.04978179230515778,-0.14843747129182186,-0.12244929622075464,0.12915963418843726,1.5904234724781565e-18,-0.02351212643280548,-0.2501492424188291,0.10660438644482066
4489,-1.1483036919565022,0.3286996200573157,0.3777265999753438,0.02757744538991316,0.022994229397775005,0.685797098649528,-0.7269065204027674,0.1833765457209864,-0.0791725008547258,-0.21560843889424158,0.056909655684555506,-0.20793812815975354,0.0,0.2239093637765631,0.07060377220106293,0.10681944244002929,1.7589554814842056e-05,-0.21908699196839865,0.0,0.12934334881745277,2.07048425502063e-18,0.04887117453365873,-0.1489642477966729,-0.12223285925272843,0.12913761754916506,-1.041188780632747e-19,-0.02247064025025179,-0.2511807038637107,0.10795062601149011
4490,-1.1483238858387224,0.3286177308953279,0.3777149361467549,0.02756178814922394,0.022979241569908604,0.6857618464441978,-0.726940845084615,0.18360697776592078,-0.07910010438807429,-0.21571033921505334,0.0568739853896313,-0.2081017314453364,0.0,0.22416092442481542,0.07073565288283802,0.10679340110612756,7.660192232317485e-06,-0.219315225062875,0.0,0.12933463392464353,-2.7559094784343733e-18,0.04749572610005365,-0.14972868304188858,-0.12190692508485616,0.1290850058037581,-9.31074497489688e-20,-0.021107577726784225,-0.25262544065438935,0.10975902991478284
4491,-1.1483434597491606,0.32853539592408415,0.37770387658193816,0.027551193429468605,0.02296934002243081,0.6857282721061887,-0.7269732305895501,0.18387321621762465,-0.07902722555549659,-0.2158148243834971,0.05680245125176953,-0.20825932249329984,0.0,0.22442733485481797,0.07086627094340296,0.10677438360883683,2.5519030751250004e-07,-0.21955080242715128,0.0,0.12929328323480924,-1.7875476434847497e-20,0.04574285664753944,-0.15064281065932014,-0.12150509446780737,0.12900667417527778,-1.794796640782858e-18,-0.01952490738019646,-0.2543576873043467,0.11193042877622321
4492,-1.1483627831657284,0.3284523967963151,0.3776932167440988,0.02754159229570844,0.022964643106611483,0.6856967608373135,-0.7270034649422377,0.1841695274024583,-0.0789593463921508,-0.2159210442921759,0.056696130944185845,-0.20841048468611736,0.0,0.22470124883776235,0.07099061003585788,0.106761346596201,4.752552468083642e-08,-0.21979583263916172,0.0,0.12921324613545587,3.370256312582354e-18,0.043698560997570114,-0.151617257978264,-0.1210589797180375,0.12890190216718253,2.7281078346488895e-19,-0.01781665483116883,-0.2562479288624128,0.11435363110209579
